Step Name,Job ID,Workspace,State,Run Time,Elapsed Time,Start Time,Submit Time,End Time,Number Restarts,Params
mag-sweep_CX.1000 100 1000 100 1000 100 1000 100.NUM_PART.100 100 100 100 500000 500000 500000 500000.TEMP.100 100 1000 1000 100 100 1000 1000,19142,mag-sweep/CX.1000_100_1000_100_1000_100_1000_100.NUM_PART.100_100_100_100_500000_500000_500000_500000.TEMP.100_100_1000_1000_100_100_1000_1000,FINISHED,0d:00h:00m:01s,0d:00h:00m:01s,2026-02-04 18:41:35,2026-02-04 18:41:35,2026-02-04 18:41:36,0,CX:1000 100 1000 100 1000 100 1000 100;NUM_PART:100 100 100 100 500000 500000 500000 500000;TEMP:100 100 1000 1000 100 100 1000 1000
