 cx    cy    cz
 --------------
   159.00036767736543      ,   499983.72081339161      ,   500076.91428306844     
   207.29173483471368      ,   500085.71096231625      ,   499987.65778787871     
   43.742494145588729      ,   499942.55812959629      ,   500096.70216101664     
   166.38578763192936      ,   500048.72082586121      ,   500007.27291047212     
  -85.519173937226952      ,   500116.61492124439      ,   500042.40308666049     
   183.86214664048833      ,   500061.81798505341      ,   499933.49350213102     
   174.84005495932365      ,   499861.85966067680      ,   499955.20232489845     
   49.737287742554912      ,   500003.56129305979      ,   500056.83815801126     
  -32.459941942882068      ,   499961.47234437056      ,   500149.55326724303     
   266.76916057685571      ,   500111.08594539890      ,   500019.20448192401     
   143.29129042559919      ,   499935.85429141659      ,   500157.42046267149     
   93.561152895015695      ,   500003.13902490062      ,   499890.79945972073     
   102.40588125310431      ,   499969.91772536747      ,   499991.48294186924     
  -30.866873312615041      ,   499922.03286371438      ,   500059.06554869877     
  -129.20365442100893      ,   499930.66662056564      ,   500051.86112981266     
   14.039306385889120      ,   499979.87443938130      ,   499938.84150436445     
   202.20247847435999      ,   499953.59636227944      ,   500080.96236953256     
   184.72896599880286      ,   500086.58688615827      ,   499963.70060446579     
   3.9752136500464275      ,   500094.77716076176      ,   500014.24412244081     
   222.59889977168990      ,   500007.31595799892      ,   500070.32292878121     
   72.262563621861943      ,   499998.61075342115      ,   499876.31663522433     
   24.275223640235552      ,   500146.04163106554      ,   499773.68979690660     
  -10.112586805664449      ,   499832.32662369579      ,   499870.56564880360     
   196.09566551220684      ,   500046.01022792119      ,   500072.71866583702     
   100.54532884259686      ,   499987.98304430424      ,   500026.54589403357     
   34.393450322536381      ,   499958.65099361894      ,   499786.88307557727     
   115.76530060847257      ,   500002.00909147144      ,   499880.89203831984     
   106.68862817885807      ,   499825.51341230341      ,   499978.07794709480     
   75.590942413130676      ,   499973.23808953463      ,   499907.23111557093     
   84.788798357582067      ,   500006.32140783826      ,   499935.25829393778     
  -57.196393450742391      ,   499945.61810382223      ,   499767.70248479943     
   110.15676585978689      ,   500047.16802722367      ,   500152.15132088977     
   60.210349839686323      ,   499922.46188107092      ,   500053.70663980005     
   171.19261099927238      ,   499973.56129587832      ,   500075.30228526093     
   25.839230107357693      ,   499973.49734465516      ,   499985.80933604436     
  -42.391936893549939      ,   499752.94350006687      ,   500056.55807878624     
   132.58736323018343      ,   500058.57269990328      ,   500115.19680319476     
   127.69673192843810      ,   500079.91708481318      ,   499920.97546278714     
   177.67065245246908      ,   500013.18914816435      ,   500069.03818102588     
   62.760001300503276      ,   500124.53273462923      ,   499843.66579411842     
   125.29250591552980      ,   499903.76639102591      ,   499994.54122078425     
   86.165127063207919      ,   499878.79281336389      ,   500056.64060937887     
   149.56469940994737      ,   499976.06289344915      ,   500039.79650754551     
   19.308357793303088      ,   500045.60341031681      ,   499885.86392390914     
   158.17783996218495      ,   499927.09088771266      ,   500081.37710076279     
   220.19992805355076      ,   500061.83674963092      ,   499992.19295156538     
   70.676585618095856      ,   499934.35372695071      ,   499916.73633070313     
   68.270819888466690      ,   500058.55465376092      ,   499985.57384026871     
   130.72738649777173      ,   499905.07224187627      ,   499895.80446512578     
   104.14880094240279      ,   500052.92990412185      ,   499796.20629693917     
   146.42645314448592      ,   500079.08151672938      ,   500027.91328408336     
   4.9153807931339486      ,   499876.19054125989      ,   499900.75467751926     
   104.62009722480472      ,   499953.12860387925      ,   499904.54826180858     
  -59.510415187681588      ,   499977.77778623556      ,   499926.35632918717     
   120.33006988247540      ,   499987.78273364197      ,   500036.76528842520     
   161.42536757646212      ,   500070.77306608978      ,   499898.50421684195     
   112.02862192388241      ,   500220.26150024310      ,   500032.92753164220     
   202.44982581853685      ,   500014.38514542097      ,   499931.65634262451     
   76.199035252072534      ,   499957.75964558107      ,   499977.29169353930     
   110.01833784468255      ,   500023.55539255432      ,   500114.06256248505     
   272.51467355849826      ,   499975.71383674641      ,   499909.39701917057     
   203.18562760995701      ,   500003.76602854376      ,   500004.26893369207     
  -34.731869992941512      ,   500028.53286618495      ,   499934.74702597875     
   68.319415543789205      ,   500036.64654052496      ,   499987.12027821055     
   9.0992911604277680      ,   500004.87622875237      ,   500069.05174089974     
   58.713290935489688      ,   499920.21546979848      ,   499931.09200406645     
   118.71406471934465      ,   500048.86510087602      ,   500079.27662320441     
   141.53386144939020      ,   500101.92770008818      ,   499978.25659027160     
   49.280288168364201      ,   499799.57080170698      ,   499836.09594411170     
  -71.750363008124282      ,   499954.90543210000      ,   499953.78442508006     
   49.693384199326694      ,   500088.43323248549      ,   500044.37466367095     
   133.37408221399576      ,   500038.96710671776      ,   499954.96770183742     
   176.50453889581499      ,   499908.41556501767      ,   499914.35258494888     
   98.616158028516921      ,   500118.62938222714      ,   499941.39411062811     
   24.325993447060739      ,   499904.23072911077      ,   499851.80233785999     
   147.38070826311454      ,   500044.91525012982      ,   500034.58176672139     
   100.17670602463578      ,   500140.73744623398      ,   499932.17717598414     
   47.083451207092402      ,   499996.06031036569      ,   500103.53306890081     
   41.256805826838786      ,   499996.42637927347      ,   499940.27206141595     
   23.058856138655941      ,   499963.82610709540      ,   499924.55081188341     
   136.02041797766725      ,   500177.08763598482      ,   499874.50176850008     
   20.967022271530936      ,   499869.95129453897      ,   499936.11674819107     
   127.86001019172434      ,   499862.99126367480      ,   500134.49244744598     
  -38.237134134716229      ,   500010.44235994748      ,   499917.76519174397     
   234.69929640868176      ,   499975.23067965795      ,   499936.99341296474     
   14.284134935088574      ,   500081.30107225437      ,   499910.46177721274     
   133.55068907789473      ,   499994.44127127354      ,   500220.51722395490     
  -47.889599137580007      ,   500006.21535980731      ,   500114.03629647143     
   122.31189680678291      ,   500021.96608067106      ,   500175.00192616822     
   184.89816233212179      ,   499901.21645080834      ,   500168.07257048093     
   54.515516176790427      ,   500060.08462238876      ,   500030.27824698325     
   17.323768505620947      ,   500059.41036880907      ,   499937.82172899257     
   205.79273175733965      ,   499979.29977902159      ,   500096.71398032864     
   46.590117547556019      ,   500237.33994795842      ,   499947.17480731715     
   125.24595456126696      ,   500177.18017932883      ,   500071.88588743174     
  -39.102520371535576      ,   499945.72798129870      ,   500227.04599382885     
   58.423068904117748      ,   499982.41602253186      ,   500068.12160831067     
   173.89168054136218      ,   500155.49364959518      ,   499865.86821079627     
   154.53352670136269      ,   500059.91448049550      ,   499932.79716495174     
   131.44502182459178      ,   499922.67136336403      ,   500054.21482068789     
